Symbol,Timeframe,Price,MA50,MA150,MA200,MA200 slope %,52W High,52W Low,% Above 52W Low,% Below 52W High,RS Rating,Score,TradingView,P > MA50,P > MA150,P > MA200,MA50 > MA150,MA150 > MA200,MA200 Rising,25% Above 52W Low,Within 25% 52W High,RS > Threshold
QUESS,4h,340.8999938964844,355.56199951171874,314.29086629231773,289.265249710083,9.615303690363962,388.75,162.53922482226787,109.73398530062455,14.036376345036095,91.80555555555556,8,https://www.tradingview.com/symbols/QUESS/?exchange=NSE,False,True,True,True,True,True,True,True,True
BLUESTONE,4h,806.0,836.0239978027344,728.4053326416016,669.6989993286132,8.789204510252734,969.9000244140625,399.79998779296875,101.60080655564619,20.33499062209212,91.25,8,https://www.tradingview.com/symbols/BLUESTONE/?exchange=NSE,False,True,True,True,True,True,True,True,True
HONASA,4h,465.8999938964844,475.8,460.85600036621094,440.60750045776365,5.065584418572988,506.64561650495574,246.8630140577539,88.72814774411144,8.74557268561038,90.69444444444444,8,https://www.tradingview.com/symbols/HONASA/?exchange=NSE,False,True,True,True,True,True,True,True,True
CRAFTSMAN,4h,10735.0,11069.22,10124.61,9780.1725,6.396197001377257,11999.0,6316.2925601072975,69.9572953254344,11.774569166278525,90.55555555555556,8,https://www.tradingview.com/symbols/CRAFTSMAN/?exchange=NSE,False,True,True,True,True,True,True,True,True
NEULANDLAB,4h,21890.0,22964.18,20648.533333333333,19720.09,6.989438367691503,24225.0,11478.786028437366,90.6996083537933,10.666971219735032,90.27777777777779,8,https://www.tradingview.com/symbols/NEULANDLAB/?exchange=NSE,False,True,True,True,True,True,True,True,True
PAYTM,4h,1674.0,1712.7520092773439,1445.7080013020834,1363.2730004882812,7.888061079209185,1855.5,930.5999755859375,79.88395056060394,10.842293906810042,89.86111111111111,8,https://www.tradingview.com/symbols/PAYTM/?exchange=NSE,False,True,True,True,True,True,True,True,True
SOUTHBANK,4h,49.849998474121094,46.30419998168945,46.316733322143556,45.07445001602173,2.737067326501763,50.68000030517578,28.222522025082167,76.6319765108801,1.6649987090482377,89.44444444444444,8,https://www.tradingview.com/symbols/SOUTHBANK/?exchange=NSE,True,True,True,False,True,True,True,True,True
DCBBANK,4h,214.0,218.51680053710936,197.62706665039062,192.81564994812013,2.8241824164721763,234.8000030517578,121.38222908441647,76.30257873347472,9.719627594279356,88.88888888888889,8,https://www.tradingview.com/symbols/DCBBANK/?exchange=NSE,False,True,True,True,True,True,True,True,True
IDEA,4h,14.260000228881836,14.615400066375733,14.09673334757487,13.93010000705719,6.158764668520966,15.789999961853027,7.900000095367432,80.50632983212134,10.729310718188966,88.47222222222221,8,https://www.tradingview.com/symbols/IDEA/?exchange=NSE,False,True,True,True,True,True,True,True,True
JINDALSAW,4h,285.5,299.4020001220703,273.9477330525716,264.47419967651365,4.427486127359925,320.0,151.60325107352764,88.32049971113902,12.084063047285465,88.33333333333333,8,https://www.tradingview.com/symbols/JINDALSAW/?exchange=NSE,False,True,True,True,True,True,True,True,True
VARROC,4h,834.8499755859375,840.6809997558594,735.4573327636718,693.7029995727539,8.298532209198184,912.2000122070312,461.0607825414901,81.07156522487591,9.265142107335599,88.19444444444444,8,https://www.tradingview.com/symbols/VARROC/?exchange=NSE,False,True,True,True,True,True,True,True,True
SOLARINDS,4h,19745.0,20392.14,19083.966666666667,18712.77,5.045389900126218,22700.0,11639.12322904721,69.64336240313476,14.965814130159538,87.63888888888889,8,https://www.tradingview.com/symbols/SOLARINDS/?exchange=NSE,False,True,True,True,True,True,True,True,True
ALIVUS,4h,1365.5999755859375,1383.5760107421875,1251.4933386230468,1205.2195034790038,4.783700520891254,1488.4866814641196,816.0868402393627,67.33513006843728,8.998733748911736,87.22222222222223,8,https://www.tradingview.com/symbols/ALIVUS/?exchange=NSE,False,True,True,True,True,True,True,True,True
GRAPHITE,4h,820.7000122070312,765.5759936523438,693.2726639811198,702.4229968261719,2.2241462272591717,874.3499755859375,510.5948183076055,60.73410516136579,6.5370979140880525,86.80555555555556,8,https://www.tradingview.com/symbols/GRAPHITE/?exchange=NSE,True,True,True,True,False,True,True,True,True
WABAG,4h,2016.0,2067.629997558594,2012.9079956054688,1879.948497314453,5.838266197513442,2319.0,1030.4859602847353,95.6358531505811,15.029761904761907,86.52777777777779,8,https://www.tradingview.com/symbols/WABAG/?exchange=NSE,False,True,True,True,True,True,True,True,True
PFOCUS,4h,315.5,312.9289996337891,279.3293330891927,272.82049995422364,-0.23558785038901853,367.0,161.00999450683594,95.95056876211802,16.323296354992078,85.97222222222223,8,https://www.tradingview.com/symbols/PFOCUS/?exchange=NSE,True,True,True,True,True,False,True,True,True
BELRISE,4h,247.9199981689453,234.00540008544922,236.3008660888672,231.3274494934082,1.6254629453373637,267.55305639788776,142.2460279440868,74.28957542940758,7.919110347670899,85.69444444444444,8,https://www.tradingview.com/symbols/BELRISE/?exchange=NSE,True,True,True,False,True,True,True,True,True
ANANDRATHI,4h,2133.0,2194.36998046875,2084.8166552734374,2007.4154919433595,3.323954461430745,2268.39990234375,1351.1991966764108,57.85977413593868,6.347862275843874,85.41666666666666,8,https://www.tradingview.com/symbols/ANANDRATHI/?exchange=NSE,False,True,True,True,True,True,True,True,True
THYROCARE,4h,566.8499755859375,573.0610021972657,566.2350012207031,548.3722514343261,5.174304538830121,662.0,338.148639887055,67.63337441643147,16.785750818055245,85.27777777777777,8,https://www.tradingview.com/symbols/THYROCARE/?exchange=NSE,False,True,True,True,True,True,True,True,True
IPCALAB,4h,1958.800048828125,1961.6419970703125,1812.543330891927,1755.4709979248046,4.59230666843391,2038.0,1247.2697331943216,57.04702813653129,4.043289217766621,85.0,8,https://www.tradingview.com/symbols/IPCALAB/?exchange=NSE,False,True,True,True,True,True,True,True,True
MANORAMA,4h,1877.0,1948.5380004882813,1731.2286678059895,1661.1620013427735,5.793053680262439,2148.6752714346185,1060.1930872125888,77.04322190356123,14.473908973607807,84.86111111111111,8,https://www.tradingview.com/symbols/MANORAMA/?exchange=NSE,False,True,True,True,True,True,True,True,True
SHAILY,4h,3220.0,3249.4659912109373,3076.5606673177085,3014.721999511719,6.2477873341681756,3611.994309186523,1769.3296744445486,81.98982623240438,12.17373631014047,84.44444444444444,8,https://www.tradingview.com/symbols/SHAILY/?exchange=NSE,False,True,True,True,True,True,True,True,True
PTCIL,4h,21810.0,22367.52,19511.486666666668,18936.14,6.402086894957071,24125.0,14499.0,50.424167183943716,10.614397065566262,84.30555555555556,8,https://www.tradingview.com/symbols/PTCIL/?exchange=NSE,False,True,True,True,True,True,True,True,True
ABDL,4h,714.4500122070312,628.6590014648438,629.7366674804688,611.6404998779296,2.6140869293627356,753.7999877929688,378.81990505354565,88.59885731348905,5.507729710071696,84.16666666666667,8,https://www.tradingview.com/symbols/ABDL/?exchange=NSE,True,True,True,False,True,True,True,True,True
VOLTAMP,4h,10710.0,10948.51,10198.383333333333,10003.745,0.36753372654318994,12724.746990128295,6594.353209382375,62.41168254017584,18.81182997318669,84.02777777777779,8,https://www.tradingview.com/symbols/VOLTAMP/?exchange=NSE,False,True,True,True,True,True,True,True,True
CGCL,4h,253.4499969482422,259.890400390625,241.18373423258464,229.2905007171631,6.266532510208722,287.45001220703125,150.98878430750037,67.86014809687559,13.414880910703776,83.88888888888889,8,https://www.tradingview.com/symbols/CGCL/?exchange=NSE,False,True,True,True,True,True,True,True,True
KARURVYSYA,4h,327.0,338.26100036621096,323.30366739908857,315.0917501831055,2.402258651478273,358.6499938964844,203.21947309421242,60.90977651949871,9.678897216050263,83.75,8,https://www.tradingview.com/symbols/KARURVYSYA/?exchange=NSE,False,True,True,True,True,True,True,True,True
KALYANKJIL,4h,573.0,595.8789978027344,533.4673331705729,490.6624998474121,6.056111003121734,646.3128397837881,325.72095783386743,75.91744903693186,12.794561916891478,83.61111111111111,8,https://www.tradingview.com/symbols/KALYANKJIL/?exchange=NSE,False,True,True,True,True,True,True,True,True
RKFORGE,4h,704.5,719.3519970703124,655.2253308105469,634.9672482299804,4.035388582949784,772.7999877929688,459.4101971519111,53.34879468664604,9.694817287859303,83.33333333333334,8,https://www.tradingview.com/symbols/RKFORGE/?exchange=NSE,False,True,True,True,True,True,True,True,True
PRICOLLTD,4h,759.4000244140625,769.1200012207031,692.8483333333334,662.3535003662109,4.427647380790867,823.0,498.2068341942702,52.42665742275685,8.375029436562098,83.05555555555556,8,https://www.tradingview.com/symbols/PRICOLLTD/?exchange=NSE,False,True,True,True,True,True,True,True,True
SUPRIYA,4h,982.0,874.0119995117187,881.6926656087239,862.6424990844727,5.077991523065073,1083.7124081428149,544.8526903164613,80.2322017405539,10.357679036946532,82.91666666666667,8,https://www.tradingview.com/symbols/SUPRIYA/?exchange=NSE,True,True,True,False,True,True,True,True,True
NYKAA,4h,333.70001220703125,335.77300048828124,323.22600016276044,309.47900009155273,3.9488288183806786,349.54998779296875,227.89999389648438,46.42387939624204,4.749767757306533,82.5,8,https://www.tradingview.com/symbols/NYKAA/?exchange=NSE,False,True,True,True,True,True,True,True,True
LLOYDSENT,4h,79.31999969482422,72.13300003051758,75.49740020751953,74.03605010986328,1.258689246604594,84.69999694824219,40.66239061884169,95.06969090516235,6.782649110081906,82.08333333333333,8,https://www.tradingview.com/symbols/LLOYDSENT/?exchange=NSE,True,True,True,False,True,True,True,True,True
RBA,4h,92.26000213623047,97.88779983520507,84.52013331095378,80.37405002593994,6.988441061649819,111.1500015258789,57.150001525878906,61.434820075119156,20.474744149426314,81.94444444444444,8,https://www.tradingview.com/symbols/RBA/?exchange=NSE,False,True,True,True,True,True,True,True,True
IIFL,4h,616.9500122070312,631.2609997558594,586.7983347574869,558.8205007934571,5.098144953846773,705.0,409.1000061035156,50.80664947507305,14.27181879419781,81.80555555555556,8,https://www.tradingview.com/symbols/IIFL/?exchange=NSE,False,True,True,True,True,True,True,True,True
GAEL,4h,163.8699951171875,166.78159912109376,163.41539957682292,162.7269496154785,1.010370773782121,184.66065065257942,101.01982127662673,62.21568504705186,12.68728635802059,81.25,8,https://www.tradingview.com/symbols/GAEL/?exchange=NSE,False,True,True,True,True,True,True,True,True
STAR,4h,1184.9000244140625,1116.9320056152344,1074.4233345540365,1084.7465002441406,2.3174904220228942,1260.9000244140625,765.0675335548549,54.87521982647377,6.414043247031098,80.83333333333333,8,https://www.tradingview.com/symbols/STAR/?exchange=NSE,True,True,True,True,False,True,True,True,True
AEGISVOPAK,4h,287.1000061035156,287.58799926757814,274.26573232014977,255.593299407959,7.110684733673156,320.95001220703125,157.88530940558778,81.84086105566118,11.790318837997793,80.41666666666667,8,https://www.tradingview.com/symbols/AEGISVOPAK/?exchange=NSE,False,True,True,True,True,True,True,True,True
TITAN,4h,4884.0,4986.713994140625,4769.798002929688,4614.676004638672,1.766865170191001,5186.7001953125,3292.2971645749917,48.34626875579999,6.197792696816129,80.27777777777779,8,https://www.tradingview.com/symbols/TITAN/?exchange=NSE,False,True,True,True,True,True,True,True,True
CARTRADE,4h,3002.60009765625,3032.167998046875,2830.8233268229164,2593.9429949951173,8.775193411878867,3290.5,1600.0,87.66250610351562,9.588353193236653,78.75,8,https://www.tradingview.com/symbols/CARTRADE/?exchange=NSE,False,True,True,True,True,True,True,True,True
THELEELA,4h,544.5,547.9140014648438,507.90200073242187,484.3325006103516,4.032352437958164,582.8499755859375,384.5,41.61248374512354,7.04315437758265,78.33333333333333,8,https://www.tradingview.com/symbols/THELEELA/?exchange=NSE,False,True,True,True,True,True,True,True,True
BAJAJ-AUTO,4h,11281.0,11703.12,11044.426666666666,10888.4625,2.871284088600845,12470.0,8373.654962449684,34.72014371965217,10.53984575835476,78.19444444444444,8,https://www.tradingview.com/symbols/BAJAJ-AUTO/?exchange=NSE,False,True,True,True,True,True,True,True,True
PRIVISCL,4h,3590.89990234375,3461.86400390625,3547.0146630859376,3474.443996582031,1.519782572140027,3774.7057070510364,2332.9521093636263,53.92085795208465,5.118655760560675,77.77777777777779,8,https://www.tradingview.com/symbols/PRIVISCL/?exchange=NSE,True,True,True,False,True,True,True,True,True
GREAVESCOT,4h,234.50999450683594,197.0181997680664,211.7849994913737,202.71994941711426,3.203472763708226,269.68934059737177,119.01442505726769,97.0433368845783,15.001213984297944,77.5,8,https://www.tradingview.com/symbols/GREAVESCOT/?exchange=NSE,True,True,True,False,True,True,True,True,True
JSFB,4h,534.0,535.4719976806641,519.125664876302,507.3592481994629,3.130812174076625,606.9500122070312,330.0,61.81818181818181,13.661050975099487,77.08333333333334,8,https://www.tradingview.com/symbols/JSFB/?exchange=NSE,False,True,True,True,True,True,True,True,True
CUB,4h,223.14999389648438,228.78360076904298,218.80085052490233,211.40051307678223,2.636106599489363,248.85000610351562,152.6275926992233,46.205538559621104,11.516922657391193,76.94444444444444,8,https://www.tradingview.com/symbols/CUB/?exchange=NSE,False,True,True,True,True,True,True,True,True
COFORGE,4h,1784.0,1873.1560009765626,1681.4233349609376,1607.0230004882812,6.727026927829716,2021.199951171875,1005.7569371911586,77.37884115244486,13.29596138855802,76.66666666666667,8,https://www.tradingview.com/symbols/COFORGE/?exchange=NSE,False,True,True,True,True,True,True,True,True
MAHSEAMLES,4h,713.0,680.9399987792968,627.3526635742187,628.3467471313477,1.481572520104013,738.5999755859375,493.1502386104819,44.580686406839185,3.5904594089673836,76.38888888888889,8,https://www.tradingview.com/symbols/MAHSEAMLES/?exchange=NSE,True,True,True,True,False,True,True,True,True
PPLPHARMA,4h,210.30999755859375,212.43240051269532,193.49460001627605,188.54639991760254,5.190090672417291,231.92999267578125,132.3000030517578,58.96446916657834,10.280060562106197,75.55555555555556,8,https://www.tradingview.com/symbols/PPLPHARMA/?exchange=NSE,False,True,True,True,True,True,True,True,True
JAMNAAUTO,4h,138.0,126.17460052490235,129.91293360392254,127.52290019989013,0.568722477495176,150.8288738594787,87.88870597445316,57.016761675968716,9.296285405419358,75.13888888888889,8,https://www.tradingview.com/symbols/JAMNAAUTO/?exchange=NSE,True,True,True,False,True,True,True,True,True
SIEMENS,4h,3877.0,3947.92400390625,3788.9900048828126,3765.0110021972655,0.8559875994344823,4149.39990234375,2812.180840788319,37.86453359497277,7.026048551554043,75.0,8,https://www.tradingview.com/symbols/SIEMENS/?exchange=NSE,False,True,True,True,True,True,True,True,True
FLUOROCHEM,4h,4441.39990234375,4624.09400390625,4342.387327473958,4180.338497314453,4.895448079931786,4955.618691060383,2914.6699865065048,52.380884385033546,11.577853830394268,74.86111111111111,8,https://www.tradingview.com/symbols/FLUOROCHEM/?exchange=NSE,False,True,True,True,True,True,True,True,True
UNIONBANK,4h,180.1999969482422,182.2903988647461,176.50006581624348,173.50349952697755,0.058043734768609134,199.59697275189,130.0600176038324,38.55141669835693,10.764137698192688,74.44444444444444,8,https://www.tradingview.com/symbols/UNIONBANK/?exchange=NSE,False,True,True,True,True,True,True,True,True
ELGIEQUIP,4h,605.0,618.9740002441406,601.174999186198,592.5679995727539,2.10800841089549,653.4000244140625,406.3547440834414,48.88468974679141,8.000004035382236,73.75,8,https://www.tradingview.com/symbols/ELGIEQUIP/?exchange=NSE,False,True,True,True,True,True,True,True,True
TVSMOTOR,4h,4157.2998046875,4201.6780078125,3968.9306640625,3836.3779931640624,2.168754931590189,4484.5,3228.0,28.788717617332704,7.870497935789245,73.61111111111111,8,https://www.tradingview.com/symbols/TVSMOTOR/?exchange=NSE,False,True,True,True,True,True,True,True,True
LODHA,4h,1165.0,1186.6439990234376,1141.9660001627603,1081.004500427246,4.577343848370785,1340.2415520455131,648.5216337409466,79.63934268156763,15.042193308627727,73.47222222222223,8,https://www.tradingview.com/symbols/LODHA/?exchange=NSE,False,True,True,True,True,True,True,True,True
ANTHEM,4h,875.0,917.0430029296875,838.124668375651,822.1705004882813,3.710377660823272,977.5499877929688,577.6439689831894,51.477388665588954,11.719998604910709,73.33333333333333,8,https://www.tradingview.com/symbols/ANTHEM/?exchange=NSE,False,True,True,True,True,True,True,True,True
SKIPPER,4h,551.1500244140625,559.5890014648437,547.4003340657553,535.2962495422363,3.6856307189421678,616.7999877929688,326.99588499101935,68.54952912609262,11.9114506887122,73.19444444444444,8,https://www.tradingview.com/symbols/SKIPPER/?exchange=NSE,False,True,True,True,True,True,True,True,True
URBANCO,4h,168.99000549316406,169.46300048828124,146.3935338338216,141.11970035552977,3.550607749100587,183.97000122070312,100.69999694824219,67.81530349005034,8.864427031541243,72.77777777777777,8,https://www.tradingview.com/symbols/URBANCO/?exchange=NSE,False,True,True,True,True,True,True,True,True
TBOTEK,4h,1696.9000244140625,1697.8360009765624,1575.4879996744792,1483.2970007324218,5.134281708828747,1764.800048828125,1004.2000122070312,68.98028318926374,4.0014157249781634,72.22222222222221,8,https://www.tradingview.com/symbols/TBOTEK/?exchange=NSE,False,True,True,True,True,True,True,True,True
TIPSMUSIC,4h,668.9500122070312,654.5400048828125,663.7863346354167,661.9795013427735,1.2630743218633445,741.0,478.56920878389656,39.78124792167801,10.770608637147339,71.25,8,https://www.tradingview.com/symbols/TIPSMUSIC/?exchange=NSE,True,True,True,False,True,True,True,True,True
